station_id,Model,MAE,RMSE,MAPE,R2,Time_s
500104069,WeeklyAvg,6.279,6.401,116.882,-29.089,0.000
500104069,RandomForest,2.652,3.372,46.643,-7.350,0.095
500104069,LinearRegression,4.581,5.010,79.193,-17.432,0.000
500104069,Prophet,9.309,10.136,157.204,-74.444,0.192
500104069,ARIMA,1.646,2.013,26.076,-1.976,0.034
500104070,Naive,2.141,2.873,19.748,-0.886,0.000
500104070,WeeklyAvg,4.440,4.906,44.934,-4.499,0.000
500104070,RandomForest,2.136,2.859,20.363,-0.866,0.077
500104070,LinearRegression,1.561,2.030,15.826,0.059,0.002
500104070,Prophet,2.916,3.594,28.215,-1.951,0.189
500104070,ARIMA,1.829,2.501,17.132,-0.429,0.025
500104071,Naive,4.489,4.949,326.254,-0.044,0.000
500104071,WeeklyAvg,2.371,2.721,111.090,0.684,0.000
500104071,RandomForest,2.482,2.933,69.524,0.633,0.095
500104071,LinearRegression,2.276,2.530,100.162,0.727,0.000
500104071,Prophet,2.654,3.339,214.561,0.525,0.235
500104071,ARIMA,4.724,6.447,540.824,-0.772,0.044
500104072,Naive,5.780,6.590,47.589,-0.000,0.000
500104072,WeeklyAvg,5.471,6.706,38.076,-0.036,0.000
500104072,RandomForest,6.072,6.987,41.921,-0.125,0.095
500104072,LinearRegression,4.857,5.937,35.410,0.188,0.000
500104072,Prophet,5.846,7.007,47.244,-0.131,0.206
500104072,ARIMA,5.601,6.451,47.248,0.042,0.127
500104073,Naive,6.449,7.580,131.660,-0.000,0.000
500104073,WeeklyAvg,4.295,5.658,109.513,0.443,0.000
500104073,RandomForest,5.415,6.543,132.617,0.255,0.091
500104073,LinearRegression,4.259,5.361,93.308,0.500,0.002
500104073,Prophet,6.221,7.514,153.215,0.017,0.182
500104073,ARIMA,6.097,7.235,132.598,0.089,0.123
500104074,Naive,7.119,7.764,68.748,-0.003,0.000
500104074,WeeklyAvg,2.257,2.760,17.697,0.873,0.000
500104074,RandomForest,4.634,5.472,50.848,0.502,0.079
500104074,LinearRegression,2.737,3.491,32.492,0.797,0.000
500104074,Prophet,2.942,3.718,35.024,0.770,0.199
500104074,ARIMA,7.202,9.061,46.599,-0.366,0.029
500104075,Naive,8.361,9.481,123.719,-0.080,0.000
500104075,WeeklyAvg,3.651,5.194,61.311,0.676,0.000
500104075,RandomForest,8.961,9.818,113.663,-0.159,0.079
500104075,LinearRegression,5.418,6.065,85.813,0.558,0.000
500104075,Prophet,21.446,24.126,251.434,-5.996,0.200
500104075,ARIMA,9.125,11.579,81.615,-0.611,0.034
500104076,Naive,3.841,4.477,57.119,-0.467,0.000
500104076,WeeklyAvg,2.319,3.107,30.545,0.293,0.000
500104076,RandomForest,2.479,3.157,31.130,0.271,0.079
500104076,LinearRegression,3.826,4.368,52.650,-0.397,0.000
500104076,Prophet,14.854,16.138,206.107,-18.067,0.186
500104076,ARIMA,2.626,3.704,33.062,-0.005,0.029
500104077,Naive,11.958,14.941,769.476,-0.047,0.000
500104077,WeeklyAvg,3.949,5.820,292.495,0.841,0.000
500104077,RandomForest,7.973,12.076,322.228,0.316,0.079
500104077,LinearRegression,8.817,12.257,381.379,0.295,0.002
500104077,Prophet,15.076,18.156,1808.689,-0.547,0.173
500104077,ARIMA,12.224,18.031,340.865,-0.525,0.036
500104078,Naive,2.404,2.887,31.919,-0.350,0.000
500104078,WeeklyAvg,2.819,3.469,37.831,-0.949,0.000
500104078,RandomForest,2.078,2.446,30.542,0.031,0.079
500104078,LinearRegression,2.241,3.242,31.041,-0.702,0.000
500104078,Prophet,2.344,3.110,28.274,-0.566,0.177
500104078,ARIMA,2.175,2.667,30.640,-0.152,0.051
500104079,Naive,1.921,2.387,40.460,-0.102,0.000
500104079,WeeklyAvg,3.202,3.840,67.328,-1.852,0.000
500104079,RandomForest,3.326,3.698,69.716,-1.644,0.064
500104079,LinearRegression,1.753,2.326,32.048,-0.046,0.000
500104079,Prophet,2.864,3.693,46.172,-1.637,0.181
500104079,ARIMA,3.229,3.910,44.128,-1.956,0.067
500104080,Naive,2.870,3.446,139.350,-1.100,0.000
500104080,WeeklyAvg,2.497,2.740,103.612,-0.327,0.000
500104080,RandomForest,4.520,5.171,207.522,-3.729,0.073
500104080,LinearRegression,3.822,3.950,141.474,-1.759,0.002
500104080,Prophet,1.854,2.056,61.873,0.253,0.176
500104080,ARIMA,2.334,2.981,116.894,-0.571,0.032
500104081,Naive,3.267,3.892,64.798,-0.218,0.000
500104081,WeeklyAvg,3.057,3.739,47.125,-0.124,0.000
500104081,RandomForest,3.259,3.601,68.958,-0.043,0.095
500104081,LinearRegression,2.005,2.640,45.784,0.439,0.000
500104081,Prophet,3.459,4.130,99.343,-0.371,0.182
500104081,ARIMA,2.768,3.291,68.296,0.129,0.087
500104082,Naive,2.864,3.153,170.861,-0.020,0.000
500104082,WeeklyAvg,1.462,1.881,45.019,0.637,0.016
500104082,RandomForest,2.429,2.814,146.708,0.188,0.079
500104082,LinearRegression,2.292,2.777,141.849,0.209,0.000
500104082,Prophet,2.368,2.877,143.890,0.151,0.226
500104082,ARIMA,2.624,3.040,172.780,0.052,0.072
500104083,Naive,7.761,8.922,46.450,-1.457,0.000
500104083,WeeklyAvg,5.222,7.159,29.444,-0.582,0.000
500104083,RandomForest,2.456,3.006,24.362,0.721,0.063
500104083,LinearRegression,4.809,6.270,36.580,-0.213,0.016
500104083,Prophet,13.649,16.828,140.324,-7.740,0.185
500104083,ARIMA,5.735,7.738,65.528,-0.848,0.035
500104084,Naive,2.001,2.276,51.221,-0.247,0.000
500104084,WeeklyAvg,1.937,2.379,40.688,-0.363,0.000
500104084,RandomForest,1.797,2.177,44.880,-0.141,0.093
500104084,LinearRegression,2.024,2.421,57.306,-0.411,0.000
500104084,Prophet,2.007,2.365,45.122,-0.346,0.180
500104084,ARIMA,1.981,2.262,50.822,-0.232,0.062
500104085,Naive,6.067,6.654,104.961,-0.032,0.000
500104085,WeeklyAvg,2.949,3.900,38.726,0.645,0.000
500104085,RandomForest,5.548,6.948,140.835,-0.125,0.073
500104085,LinearRegression,3.362,4.394,72.848,0.550,0.000
500104085,Prophet,4.562,5.837,115.605,0.206,0.201
500104085,ARIMA,5.822,6.762,130.852,-0.066,0.046
500104086,Naive,1.439,1.793,61.316,-0.107,0.000
500104086,WeeklyAvg,1.390,1.561,48.770,0.161,0.000
500104086,RandomForest,1.759,2.323,70.316,-0.858,0.079
500104086,LinearRegression,1.509,1.873,55.042,-0.208,0.000
500104086,Prophet,4.367,4.601,150.570,-6.290,0.183
500104086,ARIMA,1.378,1.790,61.038,-0.103,0.136
500104087,Naive,7.503,8.401,502.321,-0.538,0.000
500104087,WeeklyAvg,6.750,7.493,184.741,-0.224,0.000
500104087,RandomForest,6.683,8.197,173.425,-0.464,0.095
500104087,LinearRegression,6.318,7.174,217.995,-0.122,0.000
500104087,Prophet,22.287,23.647,681.000,-11.187,0.209
500104087,ARIMA,7.074,9.784,85.258,-1.086,0.028
500104088,Naive,4.730,5.387,89.454,-0.083,0.000
500104088,WeeklyAvg,3.468,4.573,44.674,0.220,0.002
500104088,RandomForest,3.641,4.873,62.442,0.114,0.080
500104088,LinearRegression,3.097,4.053,50.590,0.387,0.002
500104088,Prophet,3.008,4.240,44.549,0.329,0.206
500104088,ARIMA,4.576,5.209,97.459,-0.012,0.040
500104089,Naive,3.132,4.323,119.482,-0.924,0.000
500104089,WeeklyAvg,2.617,3.111,42.171,0.003,0.000
500104089,RandomForest,1.857,2.230,50.627,0.488,0.079
500104089,LinearRegression,2.505,3.018,77.529,0.062,0.000
500104089,Prophet,15.799,16.977,387.017,-28.682,0.195
500104089,ARIMA,3.399,3.741,73.139,-0.441,0.037
500104090,Naive,3.460,4.020,17.190,-0.164,0.000
500104090,WeeklyAvg,3.897,4.795,18.571,-0.657,0.000
500104090,RandomForest,5.019,5.550,26.398,-1.219,0.091
500104090,LinearRegression,2.670,3.318,13.807,0.207,0.002
500104090,Prophet,3.335,4.378,19.582,-0.381,0.199
500104090,ARIMA,3.029,3.958,17.268,-0.128,0.030
500104091,Naive,6.908,7.447,4985620.787,-2.134,0.000
500104091,WeeklyAvg,3.285,4.711,1861631.029,-0.254,0.000
500104091,RandomForest,5.239,6.198,2798726.996,-1.171,0.079
500104091,LinearRegression,11.111,14.395,810755.536,-10.711,0.000
500104091,Prophet,15.415,16.837,4142403.188,-15.020,0.178
500104091,ARIMA,6.382,7.640,287631.571,-2.298,0.041
500104092,Naive,2.464,2.784,81.620,-0.018,0.000
500104092,WeeklyAvg,1.741,2.307,67.355,0.300,0.000
500104092,RandomForest,3.188,3.589,102.676,-0.692,0.064
500104092,LinearRegression,1.712,2.163,51.490,0.385,0.000
500104092,Prophet,3.541,4.245,135.494,-1.368,0.192
500104092,ARIMA,2.577,3.124,98.673,-0.282,0.034
500104094,Naive,2.568,2.913,39.223,-0.424,0.000
500104094,WeeklyAvg,3.077,3.929,39.381,-1.589,0.000
500104094,RandomForest,2.115,2.549,37.152,-0.090,0.079
500104094,LinearRegression,3.525,3.842,53.986,-1.476,0.000
500104094,Prophet,3.085,3.777,41.576,-1.393,0.189
500104094,ARIMA,3.797,4.341,47.398,-2.162,0.037
500104095,Naive,3.732,4.485,110.991,-0.037,0.000
500104095,WeeklyAvg,2.596,3.015,63.167,0.531,0.000
500104095,RandomForest,5.057,6.629,156.603,-1.265,0.076
500104095,LinearRegression,3.715,4.623,106.818,-0.102,0.002
500104095,Prophet,3.197,3.778,79.677,0.264,0.177
500104095,ARIMA,4.477,5.987,152.209,-0.848,0.038
500104096,Naive,1.579,1.928,39.616,-0.009,0.000
500104096,WeeklyAvg,1.425,1.997,28.748,-0.082,0.000
500104096,RandomForest,2.077,2.371,39.045,-0.525,0.079
500104096,LinearRegression,1.832,2.282,35.169,-0.413,0.000
500104096,Prophet,4.290,4.845,77.116,-5.369,0.194
500104096,ARIMA,2.444,2.795,42.938,-1.120,0.044
500104097,Naive,1.357,1.610,28.755,-0.352,0.000
500104097,WeeklyAvg,1.218,1.418,24.530,-0.048,0.000
500104097,RandomForest,1.455,1.695,35.134,-0.499,0.079
500104097,LinearRegression,1.086,1.425,23.260,-0.058,0.000
500104097,Prophet,1.650,1.937,31.109,-0.956,0.198
500104097,ARIMA,1.247,1.504,26.945,-0.179,0.139
500104098,Naive,4.019,4.442,227.088,-0.023,0.000
500104098,WeeklyAvg,1.972,2.401,129.332,0.701,0.000
500104098,RandomForest,2.379,2.788,127.640,0.597,0.095
500104098,LinearRegression,3.719,4.595,200.149,-0.095,0.000
500104098,Prophet,11.500,12.601,576.414,-7.236,0.203
500104098,ARIMA,4.941,6.609,102.830,-1.265,0.036
500104099,Naive,3.704,4.275,123.327,-0.008,0.000
500104099,WeeklyAvg,2.720,3.789,49.772,0.208,0.000
500104099,RandomForest,5.760,6.619,152.133,-1.416,0.111
500104099,LinearRegression,3.325,3.867,154.825,0.175,0.000
500104099,Prophet,9.672,11.581,236.392,-6.396,0.182
500104099,ARIMA,4.105,5.471,79.585,-0.650,0.032
500104100,Naive,2.273,2.771,2356322.377,-0.098,0.000
500104100,WeeklyAvg,2.351,3.075,2502426.501,-0.352,0.000
500104100,RandomForest,2.688,3.217,2761045.442,-0.479,0.079
500104100,LinearRegression,2.929,3.392,2467261.412,-0.644,0.000
500104100,Prophet,4.560,5.357,1725977.168,-3.103,0.195
500104100,ARIMA,2.346,2.798,2356738.712,-0.120,0.094
500104101,Naive,1.806,2.556,58.552,-0.651,0.000
500104101,WeeklyAvg,1.852,2.674,49.129,-0.808,0.000
500104101,RandomForest,3.646,3.966,92.372,-2.977,0.080
500104101,LinearRegression,2.259,2.538,58.002,-0.628,0.016
500104101,Prophet,3.952,4.261,100.602,-3.590,0.181
500104101,ARIMA,2.084,2.904,66.772,-1.132,0.085
500104102,Naive,3.624,3.985,155.115,-0.017,0.000
500104102,WeeklyAvg,1.505,2.041,40.959,0.733,0.000
500104102,RandomForest,1.934,2.520,110.773,0.593,0.079
500104102,LinearRegression,1.705,1.890,62.557,0.771,0.000
500104102,Prophet,2.712,3.061,64.960,0.400,0.179
500104102,ARIMA,3.816,4.351,104.904,-0.213,0.053
500104103,Naive,2.844,3.562,274.322,-0.161,0.000
500104103,WeeklyAvg,2.436,2.936,239.692,0.211,0.000
500104103,RandomForest,3.107,3.790,299.744,-0.315,0.079
500104103,LinearRegression,2.296,3.061,211.734,0.142,0.000
500104103,Prophet,4.783,5.676,407.852,-1.949,0.184
500104103,ARIMA,2.806,3.306,223.220,-0.000,0.039
500104104,Naive,2.707,3.361,838.188,-0.092,0.000
500104104,WeeklyAvg,2.268,2.791,355.638,0.247,0.000
500104104,RandomForest,2.656,3.224,1172.528,-0.005,0.095
500104104,LinearRegression,2.425,2.957,726.386,0.155,0.000
500104104,Prophet,5.865,6.601,981.541,-3.214,0.189
500104104,ARIMA,2.784,3.365,787.641,-0.095,0.108
500104105,Naive,3.149,4.255,3416778.034,-0.074,0.000
500104105,WeeklyAvg,2.654,2.946,2771406.625,0.485,0.000
500104105,RandomForest,3.217,4.339,4103072.929,-0.117,0.089
500104105,LinearRegression,5.974,6.607,2737963.878,-1.590,0.000
500104105,Prophet,5.823,7.590,2554088.848,-2.418,0.180
500104105,ARIMA,9.748,10.575,208210.507,-5.635,0.034
500104106,Naive,2.791,3.168,38.989,-0.109,0.000
500104106,WeeklyAvg,1.346,1.728,17.516,0.670,0.000
500104106,RandomForest,2.181,2.543,37.076,0.285,0.095
500104106,LinearRegression,2.827,3.360,50.063,-0.247,0.000
500104106,Prophet,8.327,8.789,132.131,-7.534,0.203
500104106,ARIMA,2.563,3.010,40.861,-0.001,0.042
500104107,Naive,11.746,13.369,93.155,-0.193,0.000
500104107,WeeklyAvg,4.046,5.898,25.625,0.768,0.000
500104107,RandomForest,5.672,6.604,50.567,0.709,0.079
500104107,LinearRegression,3.617,4.372,29.672,0.872,0.016
500104107,Prophet,9.338,11.129,58.144,0.173,0.185
500104107,ARIMA,17.883,21.670,79.683,-2.135,0.031
500104108,Naive,12.341,14.224,592.402,-0.031,0.000
500104108,WeeklyAvg,7.854,10.924,80.112,0.392,0.000
500104108,RandomForest,8.835,11.897,143.533,0.278,0.127
500104108,LinearRegression,7.148,9.501,133.301,0.540,0.000
500104108,Prophet,9.492,12.370,101.105,0.220,0.191
500104108,ARIMA,13.226,17.375,285.591,-0.539,0.030
500104109,Naive,4.453,5.531,278.308,-0.037,0.000
500104109,WeeklyAvg,5.161,5.832,389.296,-0.153,0.000
500104109,RandomForest,4.079,5.325,227.799,0.039,0.079
500104109,LinearRegression,4.280,5.117,347.005,0.112,0.000
500104109,Prophet,4.839,5.293,402.551,0.051,0.184
500104109,ARIMA,6.460,8.404,89.845,-1.394,0.065
500104110,Naive,2.274,2.909,50.863,-0.000,0.000
500104110,WeeklyAvg,2.765,3.260,62.484,-0.256,0.000
500104110,RandomForest,3.137,4.206,91.838,-1.090,0.079
500104110,LinearRegression,2.579,2.778,50.836,0.088,0.000
500104110,Prophet,2.178,2.619,55.176,0.189,0.173
500104110,ARIMA,2.278,2.883,51.276,0.018,0.086
500104111,Naive,3.517,3.999,295.555,-0.001,0.000
500104111,WeeklyAvg,3.217,3.760,291.739,0.115,0.002
500104111,RandomForest,3.492,3.888,272.697,0.054,0.071
500104111,LinearRegression,2.940,3.596,252.779,0.191,0.000
500104111,Prophet,3.502,4.137,405.704,-0.071,0.183
500104111,ARIMA,3.482,4.038,291.501,-0.021,0.119
500104112,Naive,6.629,7.775,5128292.802,-0.310,0.000
500104112,WeeklyAvg,4.142,5.397,1060339.114,0.369,0.002
500104112,RandomForest,2.415,3.432,344202.642,0.745,0.075
500104112,LinearRegression,3.563,4.676,959353.196,0.526,0.000
500104112,Prophet,11.417,12.831,2301587.796,-2.568,0.176
500104112,ARIMA,8.679,11.020,86044.214,-1.632,0.042
500104113,Naive,4.166,4.605,195.247,-0.013,0.000
500104113,WeeklyAvg,3.533,3.892,155.783,0.277,0.000
500104113,RandomForest,3.181,3.996,183.462,0.237,0.079
500104113,LinearRegression,3.819,4.500,193.060,0.033,0.000
500104113,Prophet,3.560,4.128,102.046,0.187,0.172
500104113,ARIMA,3.988,4.458,207.898,0.051,0.050
500104114,Naive,3.024,3.525,44.388,-0.106,0.000
500104114,WeeklyAvg,3.540,4.606,47.691,-0.887,0.000
500104114,RandomForest,3.725,4.305,55.444,-0.648,0.089
500104114,LinearRegression,3.852,4.516,63.623,-0.814,0.002
500104114,Prophet,3.294,4.349,37.716,-0.682,0.180
500104114,ARIMA,3.232,4.588,30.186,-0.872,0.065
500104115,Naive,4.463,5.051,83.247,-0.022,0.000
500104115,WeeklyAvg,2.826,3.968,36.953,0.369,0.000
500104115,RandomForest,4.008,5.050,59.464,-0.022,0.079
500104115,LinearRegression,3.315,4.055,48.987,0.341,0.000
500104115,Prophet,3.759,5.330,40.716,-0.138,0.212
500104115,ARIMA,4.127,4.925,73.127,0.028,0.088
500104116,Naive,2.180,2.710,98.739,-0.423,0.000
500104116,WeeklyAvg,1.444,1.883,48.767,0.313,0.000
500104116,RandomForest,1.707,2.308,65.280,-0.032,0.080
500104116,LinearRegression,1.709,2.588,88.428,-0.297,0.000
500104116,Prophet,2.000,2.466,75.893,-0.178,0.207
500104116,ARIMA,1.894,2.286,75.685,-0.012,0.039
500104117,Naive,2.546,3.119,21.881,-0.012,0.000
500104117,WeeklyAvg,2.853,3.646,22.300,-0.383,0.000
500104117,RandomForest,3.869,4.163,36.113,-0.802,0.079
500104117,LinearRegression,4.277,4.959,36.153,-1.558,0.000
500104117,Prophet,11.957,12.138,106.673,-14.322,0.217
500104117,ARIMA,2.326,3.107,19.207,-0.004,0.026
500104118,Naive,1.466,1.761,16.842,-2.255,0.000
500104118,WeeklyAvg,1.668,2.300,19.355,-4.551,0.000
500104118,RandomForest,3.334,3.652,39.572,-12.997,0.063
500104118,LinearRegression,2.472,3.519,27.630,-11.992,0.000
500104118,Prophet,6.267,6.902,74.083,-48.994,0.182
500104118,ARIMA,1.529,1.814,17.629,-2.454,0.055
500104119,Naive,2.917,3.267,79.242,-0.007,0.000
500104119,WeeklyAvg,1.997,2.728,38.007,0.298,0.000
500104119,RandomForest,2.147,2.635,42.317,0.345,0.109
500104119,LinearRegression,2.096,2.731,59.433,0.296,0.000
500104119,Prophet,4.362,5.249,131.941,-1.598,0.181
500104119,ARIMA,4.363,5.259,150.246,-1.609,0.038
500104120,Naive,2.349,2.740,33.506,-0.494,0.000
500104120,WeeklyAvg,2.260,2.819,32.912,-0.582,0.000
500104120,RandomForest,1.986,2.460,37.536,-0.204,0.120
500104120,LinearRegression,2.033,2.666,29.898,-0.415,0.004
500104120,Prophet,1.739,2.210,33.554,0.028,0.170
500104120,ARIMA,1.965,2.419,39.571,-0.165,0.036
500104121,Naive,3.785,4.371,250.536,-0.033,0.000
500104121,WeeklyAvg,2.563,3.023,102.898,0.506,0.000
500104121,RandomForest,3.067,3.579,205.520,0.308,0.079
500104121,LinearRegression,2.581,3.111,116.706,0.477,0.000
500104121,Prophet,4.191,5.216,400.126,-0.470,0.193
500104121,ARIMA,3.898,4.950,364.983,-0.324,0.033
500104122,Naive,2.804,3.172,250.962,-0.294,0.000
500104122,WeeklyAvg,2.053,2.527,134.130,0.179,0.000
500104122,RandomForest,2.074,2.436,188.465,0.237,0.079
500104122,LinearRegression,4.221,4.618,391.394,-1.743,0.000
500104122,Prophet,2.124,2.643,243.037,0.102,0.186
500104122,ARIMA,2.798,3.904,73.162,-0.960,0.036
500104123,Naive,4.547,5.694,73.800,-0.281,0.000
500104123,WeeklyAvg,3.786,4.179,35.655,0.310,0.000
500104123,RandomForest,7.233,8.616,109.772,-1.933,0.079
500104123,LinearRegression,7.352,7.967,97.151,-1.509,0.000
500104123,Prophet,2.189,2.897,37.065,0.668,0.185
500104123,ARIMA,5.782,7.600,97.110,-1.283,0.032
500104124,Naive,3.013,3.772,32.675,-0.600,0.000
500104124,WeeklyAvg,2.898,3.279,33.341,-0.209,0.000
500104124,RandomForest,4.442,4.862,51.964,-1.658,0.085
500104124,LinearRegression,2.981,3.682,34.856,-0.525,0.000
500104124,Prophet,1.742,2.022,22.706,0.540,0.171
500104124,ARIMA,2.636,3.264,31.704,-0.198,0.038
500104125,Naive,3.271,4.132,80.444,-0.170,0.000
500104125,WeeklyAvg,3.861,5.387,40.955,-0.988,0.000
500104125,RandomForest,3.388,4.402,57.390,-0.327,0.069
500104125,LinearRegression,2.891,3.626,54.801,0.099,0.000
500104125,Prophet,3.730,4.432,116.047,-0.345,0.175
500104125,ARIMA,3.118,3.840,91.385,-0.010,0.057
500104126,Naive,2.879,3.372,47.121,-0.422,0.000
500104126,WeeklyAvg,2.980,3.876,48.172,-0.879,0.000
500104126,RandomForest,3.410,4.129,46.454,-1.132,0.079
500104126,LinearRegression,3.089,4.042,48.407,-1.043,0.000
500104126,Prophet,2.678,3.215,50.844,-0.293,0.172
500104126,ARIMA,2.808,3.277,46.776,-0.343,0.122
500104128,Naive,2.339,2.731,51.314,-0.002,0.000
500104128,WeeklyAvg,2.025,2.361,34.856,0.252,0.000
500104128,RandomForest,1.860,2.339,39.321,0.265,0.095
500104128,LinearRegression,2.059,2.320,38.619,0.277,0.000
500104128,Prophet,2.247,2.669,56.597,0.044,0.190
500104128,ARIMA,2.273,2.675,50.976,0.039,0.070
500104129,Naive,3.496,3.730,109.723,-0.317,0.000
500104129,WeeklyAvg,1.953,2.176,56.819,0.552,0.000
500104129,RandomForest,3.980,4.601,133.210,-1.003,0.064
500104129,LinearRegression,3.728,4.215,120.093,-0.682,0.016
500104129,Prophet,17.561,19.033,532.556,-33.292,0.184
500104129,ARIMA,4.314,5.279,155.323,-1.638,0.035
500104130,Naive,2.733,3.320,72.830,-0.035,0.000
500104130,WeeklyAvg,3.402,4.906,50.286,-1.260,0.000
500104130,RandomForest,2.250,2.878,61.298,0.222,0.080
500104130,LinearRegression,2.717,3.241,76.130,0.013,0.000
500104130,Prophet,3.610,4.352,103.595,-0.778,0.190
500104130,ARIMA,2.491,3.266,74.332,-0.001,0.036
500104131,Naive,2.833,3.159,26.988,-3.902,0.000
500104131,WeeklyAvg,3.227,3.812,31.282,-6.139,0.000
500104131,RandomForest,2.274,2.486,22.556,-2.037,0.079
500104131,LinearRegression,3.225,3.368,32.764,-4.574,0.000
500104131,Prophet,1.657,1.855,16.191,-0.691,0.189
500104131,ARIMA,1.274,1.820,15.398,-0.628,0.044
500104132,Naive,4.905,5.689,65.721,-0.024,0.000
500104132,WeeklyAvg,4.319,5.840,34.970,-0.079,0.000
500104132,RandomForest,3.758,4.985,58.283,0.214,0.080
500104132,LinearRegression,5.858,6.791,60.951,-0.459,0.016
500104132,Prophet,5.049,5.576,67.360,0.016,0.182
500104132,ARIMA,5.740,7.176,104.181,-0.629,0.034
500105001,Naive,11.242,12.268,176.508,-0.032,0.000
500105001,WeeklyAvg,6.056,7.500,73.476,0.614,0.000
500105001,RandomForest,10.925,13.116,187.358,-0.179,0.083
500105001,LinearRegression,6.580,8.448,105.389,0.511,0.002
500105001,Prophet,6.991,7.996,101.900,0.562,0.187
500105001,ARIMA,10.480,12.073,178.620,0.001,0.088
500105002,Naive,3.165,4.170,33.396,-0.235,0.000
500105002,WeeklyAvg,3.017,4.040,32.732,-0.159,0.000
500105002,RandomForest,3.866,4.878,57.380,-0.690,0.079
500105002,LinearRegression,3.520,5.740,40.294,-1.340,0.000
500105002,Prophet,2.888,3.559,36.584,0.100,0.208
500105002,ARIMA,6.492,7.497,63.556,-2.991,0.034
500105003,Naive,6.817,7.930,79.162,-0.111,0.000
500105003,WeeklyAvg,5.403,6.811,35.446,0.180,0.000
500105003,RandomForest,6.788,8.126,87.369,-0.167,0.079
500105003,LinearRegression,6.234,7.574,92.268,-0.013,0.000
500105003,Prophet,6.009,6.929,80.407,0.152,0.189
500105003,ARIMA,10.901,12.833,65.422,-1.910,0.027
500105004,Naive,8.581,10.084,110.772,-0.021,0.000
500105004,WeeklyAvg,3.588,4.448,31.793,0.801,0.000
500105004,RandomForest,5.626,7.191,76.550,0.481,0.079
500105004,LinearRegression,4.708,6.211,56.790,0.613,0.000
500105004,Prophet,7.577,10.679,51.838,-0.145,0.213
500105004,ARIMA,12.455,14.922,183.999,-1.235,0.039
500105005,Naive,5.396,6.637,121.556,-0.195,0.000
500105005,WeeklyAvg,2.948,3.670,43.045,0.635,0.000
500105005,RandomForest,2.454,3.301,42.055,0.704,0.095
500105005,LinearRegression,2.770,3.250,51.147,0.713,0.000
500105005,Prophet,3.347,3.848,51.169,0.598,0.179
500105005,ARIMA,9.386,11.178,102.833,-2.390,0.034
500105006,Naive,3.353,3.615,30.480,-4.750,0.000
500105006,WeeklyAvg,3.381,3.715,31.418,-5.073,0.000
500105006,RandomForest,3.047,3.855,28.417,-5.538,0.079
500105006,LinearRegression,2.809,3.263,26.367,-3.685,0.000
500105006,Prophet,8.896,9.279,84.532,-36.877,0.174
500105006,ARIMA,6.279,6.457,58.532,-17.342,0.034
500105007,Naive,7.469,9.253,94.035,-0.000,0.000
500105007,WeeklyAvg,7.960,10.141,41.420,-0.201,0.000
500105007,RandomForest,6.795,8.019,41.929,0.249,0.080
500105007,LinearRegression,8.573,9.534,65.797,-0.062,0.000
500105007,Prophet,7.373,8.387,62.188,0.178,0.184
500105007,ARIMA,7.506,9.486,84.762,-0.051,0.024
500105008,Naive,7.823,8.531,60.063,-0.155,0.000
500105008,WeeklyAvg,9.241,11.520,67.445,-1.107,0.000
500105008,RandomForest,12.372,14.126,76.888,-2.168,0.079
500105008,LinearRegression,7.843,9.841,80.207,-0.537,0.000
500105008,Prophet,17.847,19.797,185.075,-5.222,0.192
500105008,ARIMA,6.986,9.379,86.093,-0.397,0.034
500105009,Naive,7.667,8.702,11101259.399,-0.041,0.000
500105009,WeeklyAvg,3.010,3.524,2276471.228,0.829,0.000
500105009,RandomForest,8.188,9.600,12836280.878,-0.267,0.079
500105009,LinearRegression,7.062,7.958,7938659.776,0.129,0.000
500105009,Prophet,5.514,6.367,8464017.187,0.443,0.183
500105009,ARIMA,14.618,16.912,21829883.274,-2.933,0.040
500105010,Naive,8.267,9.187,161.497,-0.006,0.000
500105010,WeeklyAvg,3.218,3.942,58.207,0.815,0.002
500105010,RandomForest,4.483,5.692,97.506,0.614,0.079
500105010,LinearRegression,2.867,4.257,65.360,0.784,0.002
500105010,Prophet,4.589,6.585,59.461,0.483,0.181
500105010,ARIMA,13.901,16.607,326.144,-2.288,0.034
500105011,Naive,6.163,6.809,255.933,-0.006,0.000
500105011,WeeklyAvg,3.151,3.925,120.044,0.666,0.000
500105011,RandomForest,5.744,7.698,341.657,-0.286,0.078
500105011,LinearRegression,5.452,6.167,221.347,0.175,0.002
500105011,Prophet,6.755,9.699,71.566,-1.041,0.176
500105011,ARIMA,7.884,10.153,417.444,-1.237,0.041
500105012,Naive,4.047,5.668,72.971,-0.021,0.000
500105012,WeeklyAvg,5.904,7.100,52.592,-0.602,0.000
500105012,RandomForest,4.945,5.934,76.778,-0.119,0.079
500105012,LinearRegression,8.103,9.218,89.211,-1.700,0.000
500105012,Prophet,4.406,5.456,52.003,0.054,0.188
500105012,ARIMA,7.651,9.299,120.145,-1.748,0.031
500105013,Naive,6.005,6.835,470.531,-0.023,0.000
500105013,WeeklyAvg,3.202,3.594,114.912,0.717,0.000
500105013,RandomForest,5.129,6.903,560.373,-0.044,0.079
500105013,LinearRegression,4.236,4.956,275.850,0.462,0.000
500105013,Prophet,7.923,8.788,548.877,-0.692,0.172
500105013,ARIMA,9.166,11.204,789.874,-1.750,0.030
500105014,Naive,2.331,2.672,61.742,-0.322,0.000
500105014,WeeklyAvg,2.327,3.143,53.532,-0.830,0.000
