station_id,Model,MAE,RMSE,MAPE,R2,Time_s
500104055,LinearRegression,9.950,12.677,911740.513,-0.435,0.003
500104055,Prophet,11.233,13.443,1728800.715,-0.614,0.232
500104055,ARIMA,11.065,15.256,132022.279,-1.079,0.037
500104056,Naive,2.000,2.491,58.772,-0.013,0.000
500104056,WeeklyAvg,2.406,2.901,55.279,-0.374,0.000
500104056,RandomForest,2.302,2.864,59.629,-0.339,0.083
500104056,LinearRegression,2.327,2.940,60.419,-0.412,0.002
500104056,Prophet,2.211,2.802,44.925,-0.282,0.174
500104056,ARIMA,2.044,2.530,59.768,-0.045,0.145
500104057,Naive,0.000,0.000,0.000,1.000,0.000
500104057,WeeklyAvg,0.000,0.000,0.000,1.000,0.001
500104057,RandomForest,0.000,0.000,0.000,1.000,0.063
500104057,LinearRegression,0.000,0.000,0.000,1.000,0.002
500104057,Prophet,0.000,0.000,0.000,1.000,0.081
500104057,ARIMA,0.000,0.000,0.000,1.000,0.128
500104058,Naive,4.158,5.074,43.872,-0.146,0.000
500104058,WeeklyAvg,4.494,5.741,45.393,-0.467,0.000
500104058,RandomForest,4.785,5.807,63.842,-0.501,0.075
500104058,LinearRegression,4.785,5.420,56.969,-0.307,0.002
500104058,Prophet,8.217,9.818,104.184,-3.290,0.170
500104058,ARIMA,5.040,6.399,71.341,-0.822,0.033
500104059,Naive,2.710,3.449,157.749,-0.016,0.000
500104059,WeeklyAvg,2.882,3.773,164.980,-0.217,0.000
500104059,RandomForest,3.297,3.956,182.119,-0.337,0.080
500104059,LinearRegression,3.238,4.114,197.851,-0.447,0.000
500104059,Prophet,10.371,11.986,495.436,-11.277,0.197
500104059,ARIMA,2.760,3.509,165.805,-0.052,0.090
500104060,Naive,5.959,7.007,73.402,-0.013,0.000
500104060,WeeklyAvg,5.616,6.933,65.887,0.008,0.001
500104060,RandomForest,5.527,6.608,62.854,0.099,0.087
500104060,LinearRegression,5.275,6.670,63.751,0.082,0.002
500104060,Prophet,9.984,12.413,87.861,-2.178,0.179
500104060,ARIMA,5.660,7.010,62.495,-0.014,0.043
500104061,Naive,2.395,3.096,49.270,-0.063,0.000
500104061,WeeklyAvg,2.355,3.253,36.226,-0.174,0.001
500104061,RandomForest,3.414,4.175,44.562,-0.933,0.082
500104061,LinearRegression,2.862,3.750,35.333,-0.559,0.001
500104061,Prophet,12.254,14.195,235.365,-21.341,0.189
500104061,ARIMA,3.293,3.946,49.839,-0.726,0.047
500104062,Naive,4.606,5.747,200.340,-0.110,0.000
500104062,WeeklyAvg,4.940,6.063,110.594,-0.235,0.000
500104062,RandomForest,4.683,5.978,105.335,-0.201,0.086
500104062,LinearRegression,5.008,6.208,109.000,-0.295,0.003
500104062,Prophet,7.600,9.152,301.047,-1.814,0.180
500104062,ARIMA,4.592,5.706,204.316,-0.094,0.040
500104063,Naive,2.296,2.808,35.469,-0.312,0.000
500104063,WeeklyAvg,2.475,2.948,42.409,-0.446,0.000
500104063,RandomForest,2.416,3.171,38.415,-0.673,0.077
500104063,LinearRegression,3.469,4.167,62.842,-1.890,0.002
500104063,Prophet,8.052,9.220,117.169,-13.149,0.178
500104063,ARIMA,2.136,2.566,36.386,-0.096,0.037
500104064,Naive,2.948,3.824,29.270,-0.031,0.000
500104064,WeeklyAvg,3.756,4.663,36.684,-0.533,0.000
500104064,RandomForest,3.782,4.573,36.255,-0.475,0.074
500104064,LinearRegression,2.592,3.181,23.875,0.287,0.000
500104064,Prophet,7.241,8.325,58.261,-3.886,0.175
500104064,ARIMA,4.687,5.646,48.957,-1.248,0.039
500104065,Naive,3.514,4.180,95.146,-0.108,0.000
500104065,WeeklyAvg,3.964,4.623,89.969,-0.355,0.000
500104065,RandomForest,4.725,5.927,122.979,-1.228,0.077
500104065,LinearRegression,4.459,5.327,120.844,-0.800,0.003
500104065,Prophet,15.436,17.784,357.849,-19.061,0.184
500104065,ARIMA,4.720,5.410,129.643,-0.857,0.036
500104066,Naive,2.340,2.766,19.164,-1.093,0.000
500104066,WeeklyAvg,2.674,3.057,23.935,-1.556,0.001
500104066,RandomForest,2.922,3.522,23.797,-2.394,0.085
500104066,LinearRegression,6.018,7.143,50.226,-12.961,0.002
500104066,Prophet,2.557,3.490,21.100,-2.333,0.176
500104066,ARIMA,4.361,4.760,36.252,-5.200,0.043
500104067,Naive,2.045,2.561,77.167,-0.890,0.000
500104067,WeeklyAvg,1.846,2.388,69.596,-0.643,0.000
500104067,RandomForest,1.995,2.561,69.538,-0.890,0.077
500104067,LinearRegression,2.017,2.485,72.195,-0.779,0.002
500104067,Prophet,5.393,6.533,155.762,-11.295,0.179
500104067,ARIMA,1.723,2.159,64.617,-0.343,0.044
500104068,Naive,2.536,3.078,28.631,-1.286,0.000
500104068,WeeklyAvg,2.597,3.097,30.729,-1.315,0.000
500104068,RandomForest,2.054,2.558,31.049,-0.579,0.081
500104068,LinearRegression,1.787,2.139,26.002,-0.104,0.002
500104068,Prophet,3.744,4.403,50.228,-3.679,0.180
500104068,ARIMA,2.177,2.828,35.937,-0.930,0.043
500104069,Naive,3.797,4.186,56.472,-4.644,0.000
500104069,WeeklyAvg,4.756,5.104,67.616,-7.391,0.001
500104069,RandomForest,3.592,4.046,45.869,-4.272,0.069
500104069,LinearRegression,6.226,7.722,76.303,-18.204,0.002
500104069,Prophet,9.845,11.148,127.900,-39.029,0.191
500104069,ARIMA,3.922,4.299,46.050,-4.952,0.036
500104070,Naive,2.745,3.301,53.151,-0.005,0.000
500104070,WeeklyAvg,3.695,4.460,61.570,-0.834,0.000
500104070,RandomForest,3.611,4.472,80.706,-0.845,0.081
500104070,LinearRegression,2.847,3.485,54.795,-0.120,0.002
500104070,Prophet,3.824,4.671,80.738,-1.012,0.182
500104070,ARIMA,2.793,3.313,58.059,-0.012,0.025
500104071,Naive,3.223,3.857,173.392,-0.004,0.000
500104071,WeeklyAvg,2.672,3.376,112.527,0.231,0.001
500104071,RandomForest,2.641,3.266,110.727,0.280,0.084
500104071,LinearRegression,2.884,3.618,108.822,0.117,0.002
500104071,Prophet,3.881,4.832,93.228,-0.575,0.190
500104071,ARIMA,5.637,6.723,314.393,-2.049,0.046
500104072,Naive,6.814,7.920,45.950,-0.002,0.000
500104072,WeeklyAvg,5.364,6.495,32.985,0.327,0.000
500104072,RandomForest,7.429,8.763,49.310,-0.226,0.080
500104072,LinearRegression,5.481,6.660,37.899,0.292,0.002
500104072,Prophet,8.859,11.243,46.593,-1.018,0.355
500104072,ARIMA,6.773,7.895,45.945,0.005,0.135
500104073,Naive,4.582,5.602,107.298,-0.048,0.000
500104073,WeeklyAvg,3.764,4.833,90.563,0.220,0.000
500104073,RandomForest,5.036,6.326,115.548,-0.337,0.077
500104073,LinearRegression,4.191,5.129,91.927,0.121,0.002
500104073,Prophet,5.450,6.431,123.119,-0.382,0.174
500104073,ARIMA,4.520,5.523,107.982,-0.019,0.132
500104074,Naive,7.068,7.695,74.178,-0.001,0.000
500104074,WeeklyAvg,4.647,6.693,42.365,0.243,0.000
500104074,RandomForest,5.896,7.493,71.130,0.051,0.077
500104074,LinearRegression,5.893,7.392,62.055,0.076,0.001
500104074,Prophet,6.138,7.916,52.494,-0.059,0.185
500104074,ARIMA,7.874,9.366,55.138,-0.483,0.036
500104075,Naive,6.378,7.413,181.176,-0.060,0.000
500104075,WeeklyAvg,5.419,6.866,138.479,0.091,0.000
500104075,RandomForest,6.378,7.752,187.415,-0.159,0.078
500104075,LinearRegression,6.235,7.169,162.533,0.009,0.002
500104075,Prophet,33.824,38.266,874.750,-27.242,0.180
500104075,ARIMA,5.613,7.720,104.547,-0.150,0.038
500104076,Naive,4.754,5.935,79.809,-0.010,0.000
500104076,WeeklyAvg,4.713,6.334,60.872,-0.150,0.000
500104076,RandomForest,4.875,6.657,57.686,-0.270,0.078
500104076,LinearRegression,3.803,5.343,48.319,0.182,0.002
500104076,Prophet,11.854,13.990,196.811,-4.611,0.175
500104076,ARIMA,4.680,6.302,59.899,-0.139,0.033
500104077,Naive,6.712,8.751,235.556,-0.001,0.000
500104077,WeeklyAvg,4.765,6.621,103.287,0.427,0.000
500104077,RandomForest,5.792,7.912,128.115,0.181,0.082
500104077,LinearRegression,7.023,9.014,147.763,-0.062,0.000
500104077,Prophet,24.857,29.568,707.346,-10.432,0.181
500104077,ARIMA,7.979,11.252,119.019,-0.655,0.038
500104078,Naive,2.370,2.869,31.687,-0.343,0.000
500104078,WeeklyAvg,2.668,3.217,36.198,-0.689,0.001
500104078,RandomForest,2.397,2.878,34.179,-0.352,0.095
500104078,LinearRegression,2.151,2.699,30.095,-0.189,0.000
500104078,Prophet,4.544,5.580,54.165,-4.081,0.173
500104078,ARIMA,2.202,2.680,31.123,-0.172,0.056
500104079,Naive,2.214,2.656,50.167,-0.000,0.000
500104079,WeeklyAvg,2.220,2.968,57.517,-0.249,0.001
500104079,RandomForest,2.438,2.859,54.023,-0.159,0.084
500104079,LinearRegression,2.382,2.947,54.961,-0.231,0.000
500104079,Prophet,6.203,7.105,94.189,-6.156,0.174
500104079,ARIMA,4.031,4.707,53.773,-2.141,0.070
500104080,Naive,2.217,2.806,118.151,-0.677,0.000
500104080,WeeklyAvg,2.690,3.408,137.979,-1.476,0.001
500104080,RandomForest,2.696,3.363,127.739,-1.410,0.078
500104080,LinearRegression,4.827,5.508,217.324,-5.464,0.002
500104080,Prophet,3.589,4.465,172.469,-3.249,0.183
500104080,ARIMA,1.851,2.423,100.438,-0.251,0.036
500104081,Naive,2.907,3.452,55.433,-0.122,0.000
500104081,WeeklyAvg,3.062,4.081,51.262,-0.568,0.000
500104081,RandomForest,3.209,3.849,70.729,-0.395,0.081
500104081,LinearRegression,2.878,3.633,57.605,-0.243,0.002
500104081,Prophet,6.016,7.291,105.170,-4.006,0.171
500104081,ARIMA,2.768,3.221,59.576,0.023,0.088
500104082,Naive,2.453,3.053,94.337,-0.006,0.000
500104082,WeeklyAvg,2.584,3.388,77.525,-0.239,0.001
500104082,RandomForest,2.629,3.168,85.251,-0.083,0.079
500104082,LinearRegression,2.498,3.297,88.743,-0.173,0.001
500104082,Prophet,4.109,4.911,137.654,-1.604,0.175
500104082,ARIMA,2.406,3.020,95.932,0.016,0.081
500104083,Naive,4.474,5.465,104.986,-0.235,0.000
500104083,WeeklyAvg,4.277,5.415,88.751,-0.212,0.000
500104083,RandomForest,3.578,4.290,94.629,0.239,0.076
500104083,LinearRegression,4.855,6.022,110.223,-0.499,0.000
500104083,Prophet,26.556,28.648,457.338,-32.934,0.184
500104083,ARIMA,9.826,10.899,275.666,-3.912,0.045
500104084,Naive,1.813,2.117,100.548,-0.003,0.000
500104084,WeeklyAvg,1.746,2.152,83.728,-0.037,0.001
500104084,RandomForest,1.785,2.255,90.209,-0.139,0.092
500104084,LinearRegression,1.803,2.166,85.234,-0.050,0.001
500104084,Prophet,1.880,2.241,63.391,-0.124,0.190
500104084,ARIMA,1.805,2.118,101.934,-0.004,0.077
500104085,Naive,5.407,6.302,124.125,-0.042,0.000
500104085,WeeklyAvg,4.043,5.143,86.790,0.306,0.001
500104085,RandomForest,4.824,6.057,148.216,0.037,0.080
500104085,LinearRegression,4.504,5.745,133.797,0.134,0.001
500104085,Prophet,11.190,13.858,318.606,-4.039,0.190
500104085,ARIMA,5.406,6.375,157.195,-0.066,0.050
500104086,Naive,2.148,2.515,423487.930,-0.045,0.000
500104086,WeeklyAvg,2.418,2.815,541288.348,-0.309,0.001
500104086,RandomForest,2.595,3.183,488915.833,-0.673,0.076
500104086,LinearRegression,2.520,3.227,500810.006,-0.720,0.001
500104086,Prophet,2.692,3.272,415972.748,-0.768,0.179
500104086,ARIMA,2.136,2.514,423254.413,-0.044,0.155
500104087,Naive,11.070,12.922,183.339,-0.214,0.000
500104087,WeeklyAvg,9.321,11.331,79.739,0.067,0.000
500104087,RandomForest,8.535,10.809,74.557,0.151,0.083
500104087,LinearRegression,7.951,10.378,70.892,0.217,0.000
500104087,Prophet,44.290,47.598,528.731,-15.471,0.206
500104087,ARIMA,17.456,21.028,93.423,-2.215,0.029
500104088,Naive,3.972,4.797,97.513,-0.048,0.000
500104088,WeeklyAvg,2.957,3.701,66.520,0.376,0.000
500104088,RandomForest,3.268,4.045,80.544,0.255,0.083
500104088,LinearRegression,3.071,3.884,70.566,0.313,0.000
500104088,Prophet,6.132,7.476,83.491,-1.545,0.173
500104088,ARIMA,3.928,4.688,107.748,-0.001,0.042
500104089,Naive,4.758,6.332,922469.602,-0.027,0.000
500104089,WeeklyAvg,4.590,5.954,199787.242,0.092,0.001
500104089,RandomForest,4.311,5.766,701641.326,0.148,0.087
500104089,LinearRegression,4.341,5.602,194064.855,0.196,0.002
500104089,Prophet,26.221,30.093,3689233.432,-22.208,0.180
500104089,ARIMA,5.638,7.433,500417.764,-0.416,0.042
500104090,Naive,8.112,9.647,47.272,-0.517,0.000
500104090,WeeklyAvg,7.434,8.780,43.885,-0.257,0.000
500104090,RandomForest,8.100,9.567,52.456,-0.492,0.084
500104090,LinearRegression,6.987,9.043,50.092,-0.333,0.000
500104090,Prophet,6.921,9.070,49.511,-0.341,0.170
500104090,ARIMA,6.711,8.313,46.913,-0.127,0.036
500104091,Naive,10.297,13.961,997235.767,-0.065,0.000
500104091,WeeklyAvg,6.861,10.281,372365.051,0.423,0.000
500104091,RandomForest,8.623,12.492,756786.995,0.148,0.064
500104091,LinearRegression,8.149,12.782,40949.571,0.107,0.016
500104091,Prophet,11.653,15.605,799100.727,-0.330,0.166
500104091,ARIMA,15.966,20.927,57613.279,-1.393,0.047
500104092,Naive,2.139,2.568,489269.953,-0.004,0.000
500104092,WeeklyAvg,1.943,2.472,402627.847,0.070,0.002
500104092,RandomForest,2.600,3.260,238884.800,-0.617,0.073
500104092,LinearRegression,1.727,2.236,590046.538,0.239,0.000
500104092,Prophet,2.596,3.124,424211.065,-0.485,0.162
500104092,ARIMA,2.249,2.852,580210.275,-0.238,0.037
500104094,Naive,1.954,2.444,481168.546,-0.000,0.000
500104094,WeeklyAvg,2.040,2.695,277851.274,-0.216,0.000
500104094,RandomForest,2.144,2.759,412410.857,-0.275,0.079
500104094,LinearRegression,2.018,2.591,584655.658,-0.124,0.000
500104094,Prophet,2.575,3.047,196003.177,-0.554,0.173
500104094,ARIMA,2.585,3.141,314452.882,-0.651,0.040
500104095,Naive,4.149,5.239,52.607,-0.193,0.000
500104095,WeeklyAvg,3.788,4.550,46.794,0.100,0.000
500104095,RandomForest,3.769,4.811,57.295,-0.006,0.063
500104095,LinearRegression,3.193,4.204,52.496,0.232,0.000
500104095,Prophet,12.477,14.553,106.966,-8.207,0.219
500104095,ARIMA,3.837,4.920,64.813,-0.052,0.034
500104096,Naive,2.262,2.833,36.141,-0.223,0.000
500104096,WeeklyAvg,2.093,2.654,32.250,-0.074,0.000
500104096,RandomForest,2.507,3.170,36.619,-0.531,0.079
500104096,LinearRegression,2.583,3.314,37.224,-0.673,0.007
500104096,Prophet,15.871,17.885,242.675,-47.754,0.166
500104096,ARIMA,3.273,3.992,42.637,-1.429,0.040
500104097,Naive,1.258,1.544,144.237,-0.010,0.000
500104097,WeeklyAvg,1.099,1.364,84.587,0.212,0.000
500104097,RandomForest,1.582,1.936,191.399,-0.586,0.080
500104097,LinearRegression,1.187,1.560,158.104,-0.030,0.000
500104097,Prophet,1.909,2.237,108.473,-1.119,0.166
500104097,ARIMA,1.234,1.523,144.367,0.018,0.118
500104098,Naive,3.708,4.591,463537.938,-0.057,0.000
500104098,WeeklyAvg,2.903,3.743,66031.986,0.297,0.000
500104098,RandomForest,3.802,4.981,61449.627,-0.244,0.091
500104098,LinearRegression,4.161,5.252,27229.384,-0.383,0.002
500104098,Prophet,24.331,27.175,2932804.879,-36.024,0.180
500104098,ARIMA,6.673,8.029,4240.830,-2.232,0.047
500104099,Naive,3.165,4.058,56.533,-0.179,0.000
500104099,WeeklyAvg,3.250,4.197,44.750,-0.261,0.000
500104099,RandomForest,3.237,3.943,58.985,-0.114,0.079
500104099,LinearRegression,3.209,4.002,61.136,-0.147,0.000
500104099,Prophet,21.754,24.705,298.410,-42.711,0.180
500104099,ARIMA,4.936,5.960,59.183,-1.544,0.038
500104100,Naive,2.297,2.702,471324.965,-0.000,0.000
500104100,WeeklyAvg,2.571,3.140,500554.582,-0.350,0.002
500104100,RandomForest,2.441,2.896,556712.252,-0.148,0.075
500104100,LinearRegression,2.247,2.799,424893.631,-0.073,0.002
500104100,Prophet,10.297,11.760,262886.628,-17.939,0.168
500104100,ARIMA,2.312,2.708,471408.238,-0.004,0.118
500104101,Naive,2.152,2.800,109.013,-0.095,0.000
500104101,WeeklyAvg,2.537,3.401,109.774,-0.616,0.000
500104101,RandomForest,3.341,4.169,156.924,-1.427,0.079
500104101,LinearRegression,2.437,2.940,84.292,-0.207,0.000
500104101,Prophet,3.080,3.658,115.469,-0.869,0.180
500104101,ARIMA,2.317,3.022,120.450,-0.276,0.088
500104102,Naive,3.275,3.873,96.631,-0.049,0.000
500104102,WeeklyAvg,2.839,3.639,62.453,0.074,0.000
500104102,RandomForest,3.186,3.870,63.903,-0.048,0.079
500104102,LinearRegression,3.555,4.755,57.717,-0.582,0.000
500104102,Prophet,3.584,4.282,107.010,-0.282,0.182
500104102,ARIMA,4.255,4.940,78.214,-0.707,0.046
500104103,Naive,2.971,3.587,262.356,-0.060,0.000
500104103,WeeklyAvg,2.470,3.085,214.155,0.216,0.000
500104103,RandomForest,3.133,4.001,306.853,-0.319,0.079
500104103,LinearRegression,2.577,3.279,206.139,0.114,0.002
500104103,Prophet,6.281,7.043,478.817,-3.087,0.165
500104103,ARIMA,3.098,3.508,215.770,-0.014,0.035
500104104,Naive,2.622,3.197,233.981,-0.070,0.000
500104104,WeeklyAvg,2.333,3.122,131.976,-0.020,0.000
500104104,RandomForest,2.392,2.990,225.970,0.064,0.064
500104104,LinearRegression,2.646,3.356,214.062,-0.179,0.016
500104104,Prophet,10.890,12.172,537.174,-14.509,0.172
500104104,ARIMA,2.641,3.204,223.551,-0.074,0.111
500104105,Naive,3.124,3.856,683416.183,-0.039,0.000
500104105,WeeklyAvg,3.175,3.707,554334.845,0.040,0.000
500104105,RandomForest,3.474,4.242,807449.923,-0.257,0.076
500104105,LinearRegression,4.362,5.200,553251.450,-0.889,0.002
500104105,Prophet,23.799,27.741,633862.940,-52.756,0.164
500104105,ARIMA,7.884,8.745,41728.775,-4.342,0.037
500104106,Naive,2.753,3.290,87.169,-0.074,0.000
500104106,WeeklyAvg,2.903,3.762,80.066,-0.404,0.000
500104106,RandomForest,2.682,3.412,104.483,-0.155,0.079
500104106,LinearRegression,2.997,3.917,118.751,-0.522,0.000
500104106,Prophet,14.619,16.058,399.451,-24.581,0.180
500104106,ARIMA,2.440,3.176,94.266,-0.001,0.041
500104107,Naive,9.975,11.700,167.854,-0.028,0.002
500104107,WeeklyAvg,5.151,6.865,49.163,0.646,0.000
500104107,RandomForest,7.594,9.558,114.625,0.314,0.075
500104107,LinearRegression,6.342,8.883,76.596,0.407,0.000
500104107,Prophet,9.017,10.666,129.463,0.146,0.173
500104107,ARIMA,14.558,18.479,78.991,-1.565,0.038
500104108,Naive,11.362,13.333,379.028,-0.001,0.000
500104108,WeeklyAvg,9.358,13.458,154.394,-0.020,0.002
500104108,RandomForest,12.319,16.103,258.871,-0.460,0.089
500104108,LinearRegression,13.170,18.475,261.050,-0.922,0.000
500104108,Prophet,14.777,17.969,433.696,-0.818,0.165
500104108,ARIMA,10.647,15.260,175.455,-0.311,0.035
500104109,Naive,2.999,3.815,143.156,-0.040,0.000
500104109,WeeklyAvg,3.489,4.375,156.328,-0.368,0.000
500104109,RandomForest,3.313,4.174,177.205,-0.245,0.075
500104109,LinearRegression,4.662,5.655,195.465,-1.285,0.000
500104109,Prophet,3.250,4.177,178.068,-0.247,0.165
500104109,ARIMA,4.634,5.948,83.603,-1.528,0.071
500104110,Naive,1.874,2.284,39.768,-0.000,0.000
500104110,WeeklyAvg,2.067,2.546,43.459,-0.243,0.000
500104110,RandomForest,2.164,2.665,47.595,-0.361,0.075
500104110,LinearRegression,1.891,2.405,39.591,-0.108,0.000
500104110,Prophet,1.905,2.387,44.025,-0.092,0.175
500104110,ARIMA,1.878,2.279,40.429,0.005,0.096
500104111,Naive,2.633,3.074,145.681,-0.007,0.000
500104111,WeeklyAvg,2.441,3.151,147.474,-0.058,0.000
500104111,RandomForest,2.822,3.502,168.298,-0.307,0.064
500104111,LinearRegression,2.884,3.562,169.093,-0.352,0.000
500104111,Prophet,4.723,5.489,256.713,-2.211,0.188
500104111,ARIMA,2.625,3.083,144.519,-0.013,0.128
500104112,Naive,7.117,8.088,4102870.234,-0.360,0.000
500104112,WeeklyAvg,4.962,6.805,491066.002,0.037,0.000
500104112,RandomForest,5.004,6.603,1299603.223,0.094,0.079
500104112,LinearRegression,5.114,5.991,1322588.274,0.254,0.000
500104112,Prophet,14.713,16.417,3450145.387,-4.603,0.180
500104112,ARIMA,8.299,10.815,55284.505,-1.432,0.048
500104113,Naive,2.578,3.136,70.299,-0.000,0.000
500104113,WeeklyAvg,2.867,3.298,69.043,-0.106,0.000
500104113,RandomForest,2.350,3.025,66.170,0.070,0.077
500104113,LinearRegression,3.241,3.939,84.249,-0.578,0.002
500104113,Prophet,4.064,4.890,82.352,-1.431,0.173
500104113,ARIMA,2.588,3.103,75.686,0.021,0.056
500104114,Naive,3.540,4.370,56.995,-0.002,0.000
500104114,WeeklyAvg,3.792,4.709,58.518,-0.163,0.000
500104114,RandomForest,4.117,4.973,64.374,-0.297,0.087
500104114,LinearRegression,3.466,4.232,50.850,0.060,0.002
500104114,Prophet,6.259,7.666,95.253,-2.083,0.169
500104114,ARIMA,4.930,6.197,48.672,-1.015,0.057
500104115,Naive,2.961,3.597,76.798,-0.021,0.000
500104115,WeeklyAvg,2.471,3.239,50.589,0.172,0.000
500104115,RandomForest,2.503,3.297,49.615,0.142,0.079
500104115,LinearRegression,2.857,3.458,57.362,0.057,0.000
500104115,Prophet,2.549,3.445,55.423,0.064,0.179
500104115,ARIMA,2.890,3.558,74.504,0.001,0.102
500104116,Naive,2.321,2.795,136.949,-0.062,0.000
500104116,WeeklyAvg,2.084,2.890,99.151,-0.135,0.002
500104116,RandomForest,2.212,2.899,126.970,-0.142,0.067
500104116,LinearRegression,2.424,3.119,120.331,-0.322,0.000
500104116,Prophet,3.795,4.742,98.526,-2.056,0.174
500104116,ARIMA,2.431,2.768,112.596,-0.041,0.055
500104117,Naive,3.691,4.334,29.752,-0.215,0.000
500104117,WeeklyAvg,2.774,3.567,26.748,0.177,0.000
500104117,RandomForest,3.299,4.098,33.170,-0.087,0.079
500104117,LinearRegression,3.597,4.339,33.913,-0.218,0.000
500104117,Prophet,21.520,22.158,168.416,-30.766,0.770
500104117,ARIMA,3.844,4.580,29.733,-0.357,0.039
500104118,Naive,1.891,2.489,26.481,-0.096,0.001
500104118,WeeklyAvg,2.321,2.861,31.951,-0.447,0.001
500104118,RandomForest,2.887,3.721,34.468,-1.449,0.076
500104118,LinearRegression,4.016,5.047,56.629,-3.505,0.002
500104118,Prophet,6.155,7.113,81.836,-7.949,0.189
500104118,ARIMA,1.905,2.509,26.452,-0.113,0.081
500104119,Naive,3.111,3.556,531145.165,-0.254,0.000
500104119,WeeklyAvg,3.034,3.707,855670.823,-0.363,0.000
500104119,RandomForest,3.422,4.016,456670.099,-0.599,0.064
500104119,LinearRegression,3.251,3.833,635644.287,-0.456,0.016
500104119,Prophet,5.039,5.937,484881.642,-2.495,0.173
500104119,ARIMA,6.067,6.788,898028.956,-3.568,0.042
500104120,Naive,2.436,2.891,48.947,-0.099,0.000
500104120,WeeklyAvg,2.436,3.056,45.124,-0.228,0.002
500104120,RandomForest,2.941,3.543,70.541,-0.652,0.065
500104120,LinearRegression,2.246,2.839,44.484,-0.060,0.000
500104120,Prophet,3.422,4.269,58.500,-1.398,0.177
500104120,ARIMA,2.556,3.196,69.417,-0.343,0.038
500104121,Naive,2.773,3.367,104.530,-0.002,0.000
500104121,WeeklyAvg,3.139,4.037,81.158,-0.441,0.000
500104121,RandomForest,2.772,3.510,68.936,-0.089,0.071
500104121,LinearRegression,2.840,3.607,64.856,-0.150,0.002
500104121,Prophet,7.267,8.309,244.974,-5.103,0.167
500104121,ARIMA,3.736,4.552,163.618,-0.832,0.036
500104122,Naive,2.658,3.158,82.358,-0.177,0.000
500104122,WeeklyAvg,3.124,3.746,70.586,-0.656,0.000
500104122,RandomForest,2.741,3.441,99.189,-0.397,0.089
500104122,LinearRegression,2.907,3.512,120.456,-0.456,0.002
500104122,Prophet,3.229,4.149,89.311,-1.032,0.169
500104122,ARIMA,5.484,6.195,81.606,-3.530,0.042
500104123,Naive,7.033,8.015,177.272,-1.042,0.000
500104123,WeeklyAvg,8.328,9.750,191.669,-2.021,0.000
500104123,RandomForest,11.294,12.776,257.910,-4.188,0.063
500104123,LinearRegression,7.344,8.071,160.821,-1.070,0.000
500104123,Prophet,12.910,15.470,319.849,-6.606,0.174
500104123,ARIMA,9.002,10.398,226.854,-2.436,0.037
500104124,Naive,2.865,3.441,59.414,-0.092,0.000
500104124,WeeklyAvg,2.912,3.411,58.189,-0.073,0.000
500104124,RandomForest,3.988,4.808,70.624,-1.131,0.077
500104124,LinearRegression,3.154,3.766,50.738,-0.308,0.000
500104124,Prophet,4.660,5.571,79.426,-1.861,0.190
500104124,ARIMA,2.703,3.294,66.068,-0.000,0.040
500104125,Naive,2.646,3.296,40.538,-0.242,0.000
500104125,WeeklyAvg,2.954,3.917,35.521,-0.753,0.000
500104125,RandomForest,2.557,3.230,42.829,-0.192,0.082
500104125,LinearRegression,2.492,3.147,37.045,-0.131,0.000
500104125,Prophet,3.816,4.594,61.711,-1.412,0.180
500104125,ARIMA,2.439,2.970,44.256,-0.008,0.059
500104126,Naive,2.781,3.222,65.412,-0.051,0.000
500104126,WeeklyAvg,2.411,3.093,49.710,0.031,0.000
500104126,RandomForest,2.690,3.435,68.378,-0.195,0.087
500104126,LinearRegression,2.266,2.909,54.525,0.143,0.002
500104126,Prophet,4.991,5.815,81.823,-2.424,0.167
500104126,ARIMA,2.765,3.199,65.543,-0.037,0.131
500104128,Naive,2.203,2.679,46.101,-0.001,0.000
500104128,WeeklyAvg,2.484,3.070,46.385,-0.314,0.000
500104128,RandomForest,2.297,2.806,48.364,-0.097,0.079
500104128,LinearRegression,2.504,3.062,49.385,-0.307,0.000
500104128,Prophet,2.668,3.130,56.419,-0.366,0.178
500104128,ARIMA,2.191,2.668,46.272,0.008,0.077
500104129,Naive,2.849,3.369,69.615,-0.021,0.000
500104129,WeeklyAvg,3.059,3.447,64.722,-0.068,0.002
500104129,RandomForest,3.042,3.808,87.424,-0.304,0.069
500104129,LinearRegression,2.385,3.157,74.748,0.104,0.000
500104129,Prophet,23.129,24.442,466.221,-52.718,0.187
500104129,ARIMA,3.034,3.814,93.629,-0.308,0.038
500104130,Naive,2.463,3.008,59.320,-0.000,0.000
500104130,WeeklyAvg,2.730,3.557,53.962,-0.399,0.000
500104130,RandomForest,2.858,3.479,73.166,-0.338,0.079
500104130,LinearRegression,2.463,3.026,61.363,-0.013,0.000
500104130,Prophet,4.255,4.966,107.402,-1.727,0.176
500104130,ARIMA,2.475,3.057,63.370,-0.034,0.038
500104131,Naive,2.625,3.013,39.366,-0.029,0.000
500104131,WeeklyAvg,2.635,3.184,38.422,-0.149,0.000
500104131,RandomForest,3.088,3.552,52.321,-0.430,0.078
500104131,LinearRegression,3.820,4.286,60.394,-1.083,0.000
500104131,Prophet,3.439,3.909,55.508,-0.733,0.188
500104131,ARIMA,3.785,4.547,74.786,-1.344,0.035
500104132,Naive,4.324,4.976,57.561,-0.068,0.000
